ArtistName,Ranking,SongName,URL,Year
℃-ute,83,何故 人は争うんだろう?,,2016
℃-ute,83,Summer Wind,/song/206670/,2016
℃-ute,83,人生はSTEP!,/song/206669/,2016
BOYS AND MEN,84,Wanna be!,,2016
SUPER JUNIOR,85,Devil,/song/200136/,2016
SUPER JUNIOR,85,Magic,/song/200135/,2016
コブクロ,86,未来,/song/198825/,2016
ShuuKaRen,87,UNIVERSE,/song/215369/,2016
林部智史,88,あいたい,/song/203039/,2016
安室奈美恵,89,Dear Diary,/song/217133/,2016
安室奈美恵,89,Fighter,/song/217132/,2016
WANIMA,90,JUICE UP!!,,2016
ももいろクローバーZ,91,ザ・ゴールデン・ヒストリー,/song/213657/,2016
℃-ute,92,夢幻クライマックス,/song/217972/,2016
℃-ute,92,愛はまるで静電気,/song/217971/,2016
℃-ute,92,Singing～あの頃のように～,/song/217970/,2016
iKON,93,DUMB & DUMBER,/song/205456/,2016
ワルキューレ,94,一度だけの恋なら,/song/207726/,2016
ワルキューレ,94,ルンがピカッと光ったら,/song/207725/,2016
米津玄師,95,LOSER,/song/215594/,2016
米津玄師,95,ナンバーナイン,/song/215593/,2016
L’Arc～en～Ciel,96,Wings Flap,,2016
SUPER☆GiRLS,97,ラブサマ!!!,/song/213905/,2016
ラブ・クレッシェンド,98,コップの中の木漏れ日,/song/198249/,2016
アンジュルム,99,次々続々,/song/207205/,2016
アンジュルム,99,糸島Distance,/song/207204/,2016
アンジュルム,99,恋ならとっくに始まってる,/song/207203/,2016
Aqours,100,ジングルベルがとまらない,/song/219306/,2016
AKB48,1,願いごとの持ち腐れ,/song/230082/,2017
AKB48,3,11月のアンクレット,,2017
AKB48,4,シュートサイン,/song/226103/,2017
乃木坂46,5,逃げ水,/song/234007/,2017
乃木坂46,6,インフルエンサー,/song/226410/,2017
乃木坂46,7,いつかできるから今日できる,/song/237683/,2017
欅坂46,8,不協和音,/song/227214/,2017
欅坂46,9,風に吹かれても,/song/238404/,2017
嵐,10,Doors ～勇気の軌跡～,/song/239392/,2017
嵐,11,I’ll be there,,2017
嵐,12,つなぐ,/song/231837/,2017
BTS (防弾少年団),13,MIC Drop,,2017
BTS (防弾少年団),13,DNA,,2017
BTS (防弾少年団),13,Crystal Snow,/song/241040/,2017
SKE48,14,意外にマンゴー,/song/232712/,2017
NMB48,15,僕以外の誰か,/song/221386/,2017
関ジャニ∞,16,なぐりガキBEAT,/song/222944/,2017
Hey!Say!JUMP,17,OVER THE TOP,/song/224934/,2017
Hey! Say! JUMP,18,Precious Girl,/song/232182/,2017
A.Y.T.,18,Are You There?,/song/232181/,2017
Hey!Say!JUMP,19,Give Me Love,/song/220920/,2017
関ジャニ∞,20,奇跡の人,,2017
HKT48,21,バグっていいじゃん,/song/224138/,2017
BTS (防弾少年団),22,血、汗、涙 -Japanese ver.-,/song/229047/,2017
HKT48,23,キスは待つしかないのでしょうか?,,2017
TWICE,24,One More Time,/song/237470/,2017
関ジャニ∞,25,応答セヨ,/song/239766/,2017
星野源,26,Family Song,/song/234134/,2017
Kis-My-Ft2,27,SEVEN WISHES),,2017
Kis-My-Ft2,27,君のいる世界,/song/225229/,2017
Kis-My-Ft2,27,Tonight,/song/225230/,2017
亀と山P,28,背中越しのチャンス,/song/229422/,2017
KinKi Kids,29,The Red Light,/song/232573/,2017
NGT48,30,青春時計,/song/226333/,2017
Kis-My-Ft2,31,PICK IT UP,/song/230301/,2017
Kis-My-Ft2,32,赤い果実,/song/240296/,2017
舞祭組,33,道しるべ,/song/221840/,2017
BOYS AND MEN,34,帆を上げろ!,,2017
NEWS,35,EMMA,/song/223851/,2017
Mr.Children,36,himawari,/song/233184/,2017
Mr.Children,37,ヒカリノアトリエ,/song/221845/,2017
B’z,38,声明,,2017
B’z,38,Still Alive,,2017
ジャニーズWEST,39,Ya!Hot!Hot!,,2017
ジャニーズWEST,39,おーさか☆愛・EYE・哀,/song/231349/,2017
NGT48,40,世界はどこまで青空なのか?,,2017
Sexy Zone,41,ROCK THA TOWN,/song/226790/,2017
欅坂46,42,二人セゾン,/song/219728/,2017
V6,43,Can’t Get Enough,,2017
V6,43,ハナヒラケ,/song/226129/,2017
Sexy Zone,44,ぎゅっと,/song/237363/,2017
QUARTET NIGHT,45,God’s S.T.A.R.,,2017
ジャニーズWEST,46,僕ら今日も生きている,/song/240237/,2017
ジャニーズWEST,46,考えるな、燃えろ!!,/song/240236/,2017
氷川きよし,47,男の絶唱,/song/225816/,2017
星野源,48,恋,/song/216304/,2017
モーニング娘。'17,49,邪魔しないで Here We Go！,/song/237166/,2017
モーニング娘。'17,49,弩級のゴーサイン,/song/237165/,2017
モーニング娘。'17,49,若いんだし！,/song/237164/,2017
三代目 J Soul Brothers from EXILE TRIBE,50,HAPPY,/song/225650/,2017
祭nine.,51,嗚呼、夢神輿,/song/234306/,2017
V6,52,COLORS,/song/228713/,2017
V6,52,太陽と月のこどもたち,/song/228712/,2017
GENERATIONS from EXILE TRIBE,53,BIG CITY RODEO,/song/238438/,2017
765 MILLION ALLSTARS,54,Brand New Theater!,/song/233282/,2017
315 STARS,55,Reason!!,/song/239565/,2017
SHINee,56,Winter Wonderland,/song/219156/,2017
SMAP,57,世界に一つだけの花,/song/15894/,2017
刀剣男士 formation of 三百年,58,勝利の凱歌,/song/235888/,2017
超特急,59,My Buddy,/song/233187/,2017
モーニング娘。'17,60,BRAND NEW MORNING,/song/225534/,2017
モーニング娘。'17,60,ジェラシー ジェラシー,/song/225533/,2017
グリーンボーイズ,61,キセキ),,2017
グリーンボーイズ,61,道,/song/222592/,2017
グリーンボーイズ,61,声,/song/222593/,2017
島村卯月(大橋彩香)、小日向美穂(津田美波)、佐久間まゆ(牧野由依)、櫻井桃華(照井春佳)、双葉杏(五十嵐裕美),62,キラッ!満開スマイル,/song/228340/,2017
SEKAI NO OWARI,63,RAIN,/song/231967/,2017
私立恵比寿中学,64,シンガロン・シンガソン,/song/239371/,2017
THE RAMPAGE from EXILE TRIBE,65,Lightning,/song/222086/,2017
島村卯月(大橋彩香)、小日向美穂(津田美波)、五十嵐響子(種崎敦美),66,ラブレター(M@STER VERSION),/song/225329/,2017
Aqours,67,未来の僕らは知ってるよ,/song/238369/,2017
山内惠介,68,愛が信じられないなら,/song/226802/,2017
E-girls,69,Love☆Queen,,2017
米津玄師,70,ピースサイン,/song/230891/,2017
超特急,71,超ネバギバDANCE,/song/228271/,2017
倉木麻衣,72,渡月橋 ～君 想ふ～,,2017
福山雅治,73,聖域,/song/235952/,2017
島村卯月(大橋彩香)、渋谷凛(福原綾香)、本田未央(原紗友里)、赤城みりあ(黒沢ともよ)、安部菜々(三宅麻理恵),74,Yes! Party Time!! (M@STER VERSION),/song/222743/,2017
Aqours,75,HAPPY PARTY TRAIN,/song/227378/,2017
℃-ute,76,To Tomorrow,/song/226807/,2017
℃-ute,76,ファイナルスコール,/song/226806/,2017
℃-ute,76,The Curtain Rises,/song/226805/,2017
WANIMA,77,これだけは),,2017
WANIMA,77,ララバイ,/song/229303/,2017
WANIMA,77,CHARM,/song/227678/,2017
渋谷凛(福原綾香)、上条春菜(長島光那)、神谷奈緒(松井恵理子)、神崎蘭子(内田真礼)、三船美優(原田彩楓),79,エチュードは1曲だけ,/song/229706/,2017
竹島宏,80,月枕,/song/222460/,2017
Flower,81,たいようの哀悼歌,/song/234723/,2017
多田李衣菜(青木瑠璃子)、木村夏樹(安野希世乃),82,Jet to the Future,/song/227932/,2017
城ヶ崎莉嘉(山本希望)、緒方智絵里(大空直美)、北条加蓮(渕上舞)、川島瑞樹(東山奈央)、大槻唯(山下七海),83,BEYOND THE STARLIGHT,/song/223207/,2017
Perfume,84,TOKYO GIRL,/song/223647/,2017
UVERworld,85,一滴の影響,/song/223170/,2017
水森かおり,86,早鞆ノ瀬戸,/song/228664/,2017
MAG!C☆PRINCE,87,YUME no MELODY,/song/237326/,2017
MAG!C☆PRINCE,87,Dreamland,/song/237325/,2017
BOYS AND MEN 研究生,88,ドドンコ Don’t worry,,2017
コブクロ,89,心,/song/229316/,2017
乃木坂46,90,サヨナラの意味,/song/218128/,2017
LiSA,91,Catch the Moment,/song/224081/,2017
A.B.C-Z,92,Reboot!!!,/song/223313/,2017
小沢健二,93,流動体について,/song/226258/,2017
双葉杏(五十嵐裕美)、諸星きらり(松嵜麗),94,あんきら!?狂騒曲 (M@STER VERSION),/song/230225/,2017
島村卯月(大橋彩香)、渋谷凛(福原綾香)、本田未央(原紗友里)、城ヶ崎美嘉(佳村はるか)、多田李衣菜(青木瑠璃子),95,Treasure☆(M@STER VERSION),/song/226342/,2017
Perfume,96,If you wanna,/song/235392/,2017
欅坂46,98,サイレントマジョリティー,/song/205640/,2017
ももいろクローバーZ,99,BLAST!,,2017
刀剣男士 team新撰組 with蜂須賀虎徹,100,ユメひとつ,/song/225951/,2017
